Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-27 00:00:00-04:00,15.666577751942949,15.76473870476012,15.470254910167453,15.646944999694824,18129300,0.0,0.0
2025-03-28 00:00:00-04:00,15.558599771751187,15.62731252946115,15.234666862345488,15.499702453613281,19216400,0.0,0.0
2025-03-31 00:00:00-04:00,15.19540130279238,15.264114996387056,14.959813903402058,15.146321296691895,31786500,0.0,0.0
2025-04-01 00:00:00-04:00,15.205218975594606,15.44571458333938,14.99417156125051,15.352461814880371,22897300,0.0,0.0
2025-04-02 00:00:00-04:00,15.10705655338742,15.90216518720406,15.10705655338742,15.823636054992676,23638200,0.0,0.0
2025-04-03 00:00:00-04:00,14.851836117306075,15.018710754050947,13.349965322743303,13.428494453430176,35325800,0.0,0.0
2025-04-04 00:00:00-04:00,13.065297561981724,13.065297561981724,11.745024973276402,12.55485725402832,32655000,0.0,0.0
2025-04-07 00:00:00-04:00,12.113130722749828,13.938934507758395,12.083682531288385,13.084929466247559,35719900,0.0,0.0
2025-04-08 00:00:00-04:00,13.457943419380538,13.693530825025,12.03460167343549,12.28000545501709,31348400,0.0,0.0
2025-04-09 00:00:00-04:00,12.142579074201233,14.326673118022882,11.926623482975941,14.233419418334961,39493500,0.0,0.0
2025-04-10 00:00:00-04:00,13.68371430787382,13.811324385316269,12.957319346562455,13.487391471862793,23011200,0.0,0.0
2025-04-11 00:00:00-04:00,13.47757527215508,13.919302829128897,13.183091482360718,13.880038261413574,23791800,0.0,0.0
2025-04-14 00:00:00-04:00,14.586801372523878,14.586801372523878,14.007649197332986,14.017464637756348,24166100,0.0,0.0
2025-04-15 00:00:00-04:00,14.017464506889878,15.254299858241064,13.938935367388963,14.734044075012207,48695200,0.0,0.0
2025-04-16 00:00:00-04:00,14.449375590706154,14.910734047420627,14.331581882429617,14.606433868408203,25806100,0.0,0.0
2025-04-17 00:00:00-04:00,14.69477868181822,14.979447030592523,14.4788230922215,14.861653327941895,22462900,0.0,0.0
2025-04-21 00:00:00-04:00,14.675145975268613,14.74385967079942,14.282500298554584,14.54753589630127,19119900,0.0,0.0
2025-04-22 00:00:00-04:00,14.74385940349369,14.96472224158817,14.635881142249124,14.871468544006348,15465600,0.0,0.0
2025-04-23 00:00:00-04:00,15.489887749803191,15.96106353733952,15.033436527425915,15.067793846130371,19315600,0.0,0.0
2025-04-24 00:00:00-04:00,15.15613716710905,15.970878584743561,15.136505351338954,15.882533073425293,18837500,0.0,0.0
2025-04-25 00:00:00-04:00,15.92179638666485,16.034681899474272,15.764738119079375,15.941429138183594,10292000,0.0,0.0
2025-04-28 00:00:00-04:00,15.985603295312428,16.235916218429765,15.902166902461582,16.18683433532715,15464700,0.0,0.0
2025-04-29 00:00:00-04:00,16.049408786460635,16.181927062242817,15.961063269272517,16.010143280029297,10251100,0.0,0.0
2025-04-30 00:00:00-04:00,15.43099109214666,15.990512388590071,15.422156727661893,15.921797752380371,18477400,0.0,0.0
2025-05-01 00:00:00-04:00,16.09848669474255,16.45186871734306,16.09848669474255,16.10830307006836,14720300,0.0,0.0
2025-05-02 00:00:00-04:00,16.47150252661593,16.677640804859937,16.338984259623807,16.550031661987305,15404600,0.0,0.0
2025-05-05 00:00:00-04:00,16.35370710778764,16.677640009786995,16.32425798132145,16.363523483276367,14118200,0.0,0.0
2025-05-06 00:00:00-04:00,16.265363476008933,16.334076240070193,16.034683306132642,16.18683433532715,12831500,0.0,0.0
2025-05-07 00:00:00-04:00,16.25554656982422,16.29481207502714,15.87762450751662,16.25554656982422,13249300,0.0,0.0
2025-05-08 00:00:00-04:00,16.402788635286196,16.81506708266536,16.383157754768984,16.55984878540039,11542200,0.0,0.0
2025-05-09 00:00:00-04:00,16.653101102395414,16.795435747919345,16.451870072347972,16.579479217529297,15585200,0.0,0.0
2025-05-12 00:00:00-04:00,17.52183095824385,17.649440105077854,17.22243803525822,17.41385269165039,19595800,0.0,0.0
2025-05-13 00:00:00-04:00,17.472749103911493,17.72796927025584,17.350047208877612,17.590543746948242,14354000,0.0,0.0
2025-05-14 00:00:00-04:00,17.6347170346047,17.845764450195073,17.43839324773102,17.521831512451172,16650200,0.0,0.0
2025-05-15 00:00:00-04:00,17.394220583821657,17.394220583821657,17.119369527443787,17.29606056213379,16691600,0.0,0.0
2025-05-16 00:00:00-04:00,17.354957050569258,17.507106208440057,17.251887903827928,17.423669815063477,11741700,0.0,0.0
2025-05-19 00:00:00-04:00,17.04083802354094,17.22243628521876,17.011388897749075,17.13899803161621,16883600,0.0,0.0
2025-05-20 00:00:00-04:00,17.688704090521608,17.688704090521608,17.259738033388395,17.39421844482422,16293800,0.0,0.0
2025-05-21 00:00:00-04:00,17.276427590949886,17.737786052823225,17.163542069606912,17.217531204223633,19962700,0.0,0.0
2025-05-22 00:00:00-04:00,17.21262088535024,17.37949552972956,17.021206237561486,17.227344512939453,14241400,0.0,0.0
2025-05-23 00:00:00-04:00,16.86414973978246,17.148817179330802,16.7169078315828,17.0997371673584,9263400,0.0,0.0
2025-05-27 00:00:00-04:00,17.50219782219843,17.649439718328814,17.27642678997968,17.61017608642578,16322100,0.0,0.0
2025-05-28 00:00:00-04:00,17.619992964256795,17.67398022562564,17.30587453867556,17.36477279663086,10687900,0.0,0.0
2025-05-29 00:00:00-04:00,17.512013604317385,17.57189106220226,17.251886200899953,17.32550621032715,15549200,0.0,0.0
2025-05-30 00:00:00-04:00,17.06047272845686,17.129187370717265,16.775805271079708,16.962312698364258,26151300,0.0,0.0
2025-06-02 00:00:00-04:00,16.962309520621268,17.055562280652158,16.71199662284445,17.02120590209961,15657300,0.0,0.0
2025-06-03 00:00:00-04:00,17.00157436170255,17.44330193495558,16.83960883303133,17.36477279663086,27275600,0.0,0.0
2025-06-04 00:00:00-04:00,18.817562460907432,18.847011589367273,17.25679422589972,17.512014389038086,45635500,0.0,0.0
2025-06-05 00:00:00-04:00,17.45311778318565,17.72796882286458,17.197897623282156,17.43348503112793,23709700,0.0,0.0
2025-06-06 00:00:00-04:00,17.53164624388785,17.8948427815554,17.433484359662327,17.777050018310547,14262900,0.0,0.0
2025-06-09 00:00:00-04:00,17.865395120598773,18.248224400861748,17.826129618888636,17.973371505737305,13415500,0.0,0.0
2025-06-10 00:00:00-04:00,18.179511985062884,18.179511985062884,17.85066995507956,18.00282096862793,12940900,0.0,0.0
2025-06-11 00:00:00-04:00,17.963556066995594,18.08135070598608,17.786866916933274,17.885026931762695,12487100,0.0,0.0
2025-06-12 00:00:00-04:00,17.72796769489169,17.899751456043266,17.634714936974323,17.796680450439453,12763100,0.0,0.0
2025-06-13 00:00:00-04:00,17.433484470892374,17.629806368313787,17.207713446330747,17.32550621032715,13037100,0.0,0.0
2025-06-16 00:00:00-04:00,17.472749962604414,17.904661178588867,17.433486327850787,17.904661178588867,13992300,0.0,0.0
2025-06-17 00:00:00-04:00,17.69852242978406,17.924293472606305,17.512015020708898,17.570911407470703,14023000,0.0,0.0
2025-06-18 00:00:00-04:00,17.66979092172368,17.966429060872414,17.506638625006374,17.580799102783203,18678700,0.13,0.0
2025-06-20 00:00:00-04:00,17.823053723540177,17.986206025571512,17.580799675406766,17.75878143310547,33361800,0.0,0.0
2025-06-23 00:00:00-04:00,17.699454009700766,17.763726299515106,17.294047663449078,17.610462188720703,25782800,0.0,0.0
2025-06-24 00:00:00-04:00,17.78844799158301,18.045535296091447,17.73900892324582,17.9466552734375,12645900,0.0,0.0
2025-06-25 00:00:00-04:00,18.035645452464948,18.411389126921375,17.996094578615498,18.28284454345703,12015900,0.0,0.0
2025-06-26 00:00:00-04:00,18.386667968608542,18.42127569095765,18.119694379912488,18.1641902923584,15446600,0.0,0.0
2025-06-27 00:00:00-04:00,18.233405643747005,18.366893380401617,18.06531018492039,18.2037410736084,17126500,0.0,0.0
2025-06-30 00:00:00-04:00,20.45819712954284,20.735058902139585,19.89458350849446,20.22088623046875,58082000,0.0,0.0
2025-07-01 00:00:00-04:00,19.894583903713322,20.473028878076462,19.874807523569434,20.25054931640625,26402600,0.0,0.0
2025-07-02 00:00:00-04:00,20.30987831974909,21.229457358479916,20.033014657541678,21.01192283630371,29651200,0.0,0.0
2025-07-03 00:00:00-04:00,21.199794012449775,21.229456695559715,20.913042169191403,21.100914001464844,12296600,0.0,0.0
2025-07-07 00:00:00-04:00,20.982258001308107,21.04653029254053,20.537300772569754,20.675731658935547,24657200,0.0,0.0
2025-07-08 00:00:00-04:00,20.705396890150215,20.774612335544667,20.31976501641344,20.586740493774414,23841100,0.0,0.0
2025-07-09 00:00:00-04:00,20.78450152597723,20.78450152597723,20.36426190931956,20.566965103149414,18238600,0.0,0.0
2025-07-10 00:00:00-04:00,20.70539641981209,21.47665637780703,20.482916860398397,21.051475524902344,34641500,0.0,0.0
2025-07-11 00:00:00-04:00,20.814162446537036,20.814162446537036,20.448308852597897,20.48785972595215,20877600,0.0,0.0
2025-07-14 00:00:00-04:00,20.349429424314124,20.614426507125486,20.220886724749153,20.43842124938965,12232300,0.0,0.0
2025-07-15 00:00:00-04:00,20.62629342986072,20.6658443050025,20.052791595458984,20.052791595458984,11868700,0.0,0.0
2025-07-16 00:00:00-04:00,20.16155633468506,20.280212722759398,19.845141814459232,20.122005462646484,15635300,0.0,0.0
2025-07-17 00:00:00-04:00,20.655955442859614,20.922930913805857,20.3692054779754,20.596628189086914,18801600,0.0,0.0
2025-07-18 00:00:00-04:00,20.73505851752151,20.94764988095312,20.646066696272026,20.873491287231445,14176300,0.0,0.0
2025-07-21 00:00:00-04:00,20.774610732983543,20.853714362472182,20.408755267861533,20.428531646728516,15437700,0.0,0.0
2025-07-22 00:00:00-04:00,20.418644441777953,20.463140353384382,20.033014465175143,20.181333541870117,13488100,0.0,0.0
2025-07-23 00:00:00-04:00,20.42853240253683,20.917987424717243,20.42853240253683,20.52741241455078,16135000,0.0,0.0
2025-07-24 00:00:00-04:00,20.468086153019737,20.497748837874955,20.265382967264774,20.280214309692383,12227700,0.0,0.0
2025-07-25 00:00:00-04:00,20.49774742126465,20.49774742126465,20.270324718521156,20.49774742126465,8927400,0.0,0.0
2025-07-28 00:00:00-04:00,20.586739413564203,20.69254096853538,20.438420340361503,20.646066665649414,21449000,0.0,0.0
2025-07-29 00:00:00-04:00,20.705397314672133,20.863604589097292,20.487860897852933,20.616405487060547,18352500,0.0,0.0
2025-07-30 00:00:00-04:00,20.64112492576953,20.853716303428268,20.527413565669654,20.655956268310547,14022900,0.0,0.0
2025-07-31 00:00:00-04:00,20.685619343771407,20.96149285657325,20.42853207109794,20.45819664001465,11267300,0.0,0.0
2025-08-01 00:00:00-04:00,20.06268027957121,20.06268027957121,19.439737478434537,19.588056564331055,14724600,0.0,0.0
2025-08-04 00:00:00-04:00,19.805590169709504,19.8303096995166,19.607830159294277,19.79570198059082,14705200,0.0,0.0
2025-08-05 00:00:00-04:00,19.85503097536973,19.9094150773154,19.41501689377932,19.647384643554688,12199300,0.0,0.0
2025-08-06 00:00:00-04:00,19.63749685253641,20.082454095171325,19.42984863052324,19.904470443725586,18907400,0.0,0.0
2025-08-07 00:00:00-04:00,20.230771188535986,20.31976300551611,19.904468488268606,20.171443939208984,16213100,0.0,0.0
2025-08-08 00:00:00-04:00,20.329651811113433,20.779554061273988,20.280212749505186,20.57685089111328,15199300,0.0,0.0
2025-08-11 00:00:00-04:00,20.695508702335122,20.843827783337357,20.3395413991462,20.359317779541016,15792900,0.0,0.0
2025-08-12 00:00:00-04:00,20.66584405400805,21.194849968713147,20.507636783403505,21.081138610839844,17056900,0.0,0.0
2025-08-13 00:00:00-04:00,21.160243646658685,21.516210972068762,21.041589128841697,21.318450927734375,16222700,0.0,0.0
2025-08-14 00:00:00-04:00,21.00203497553757,21.23934588144439,20.893266769754657,21.081138610839844,7800500,0.0,0.0
2025-08-15 00:00:00-04:00,21.14046427299017,21.14046427299017,20.799330225073057,20.922929763793945,14998500,0.0,0.0
2025-08-18 00:00:00-04:00,20.873492112460802,21.422274403202152,20.863603922377784,21.387664794921875,12214900,0.0,0.0
2025-08-19 00:00:00-04:00,21.308560327151795,21.43710490722601,21.061361242679133,21.100914001464844,11587600,0.0,0.0
2025-08-20 00:00:00-04:00,21.35800092474269,21.37777730381064,20.210997342512037,20.804275512695312,16999500,0.0,0.0
2025-08-21 00:00:00-04:00,21.437105838102802,21.664528553058126,21.17507540069686,21.575536727905273,20562600,0.0,0.0
2025-08-22 00:00:00-04:00,21.624976894093187,22.435789595203204,21.595312324791834,22.19847869873047,18245300,0.0,0.0
2025-08-25 00:00:00-04:00,22.23802981138051,22.416013457147244,22.094653887181824,22.3072452545166,17378800,0.0,0.0
2025-08-26 00:00:00-04:00,22.297356236846344,22.490173103254833,22.149037166206917,22.24791717529297,17056400,0.0,0.0
2025-08-27 00:00:00-04:00,22.06993354941104,22.613772656721842,21.990829919290473,22.475339889526367,23389900,0.0,0.0
2025-08-28 00:00:00-04:00,22.564333217425073,23.04884322004703,22.445678707302662,22.900524139404297,24964900,0.0,0.0
2025-08-29 00:00:00-04:00,22.58411034272873,22.60882987598801,22.17870396214218,22.317134857177734,19962600,0.0,0.0
2025-09-02 00:00:00-04:00,21.802958659281895,22.455564096295817,21.67441596422494,22.425901412963867,27797200,0.0,0.0
2025-09-03 00:00:00-04:00,22.702763850938627,22.781869371430812,22.322078906456767,22.564332962036133,34179900,0.0,0.0
2025-09-04 00:00:00-04:00,23.632233238423947,23.90415186726553,22.425902326955782,22.900524139404297,62528800,0.0,0.0
2025-09-05 00:00:00-04:00,22.900523416311167,23.29604158086295,22.44567799857146,23.25649070739746,24237500,0.0,0.0
2025-09-08 00:00:00-04:00,23.33559533361419,23.50863394860263,22.791756183974396,23.23671531677246,19157100,0.0,0.0
2025-09-09 00:00:00-04:00,23.157611835250304,23.71133729289314,23.113115921673142,23.612457275390625,16873500,0.0,0.0
2025-09-10 00:00:00-04:00,23.741002610581322,24.40250804363794,23.66189897128743,24.16618537902832,21361400,0.0,0.0
2025-09-11 00:00:00-04:00,24.30461445907877,24.68035624613624,24.17112672412984,24.581478118896484,20845500,0.0,0.0
2025-09-12 00:00:00-04:00,24.5765338138517,24.818789759164016,24.45293426513672,24.45293426513672,20692400,0.0,0.0
2025-09-15 00:00:00-04:00,24.5221499669991,24.75649611698111,24.230454953543376,24.561702728271484,18368000,0.0,0.0
2025-09-16 00:00:00-04:00,24.630917584387593,24.69024483889529,24.067303951615933,24.156295776367188,21439300,0.0,0.0
2025-09-17 00:00:00-04:00,24.274950613230438,24.679368728909576,23.97831245070626,24.45293426513672,25280500,0.0,0.0
2025-09-18 00:00:00-04:00,24.85054253262802,25.198450507273996,24.741199538781757,25.089107513427734,22034800,0.13,0.0
2025-09-19 00:00:00-04:00,25.059286973427756,25.168629970736703,24.71138088371019,24.84060287475586,32895700,0.0,0.0
2025-09-22 00:00:00-04:00,24.805811957379138,25.204415637994078,24.751140459404382,25.009586334228516,28153200,0.0,0.0
2025-09-23 00:00:00-04:00,24.969826851593652,25.163660786832605,24.532456756730124,24.552337646484375,25207500,0.0,0.0
2025-09-24 00:00:00-04:00,24.74119993596373,24.91614834973709,24.224310083906104,24.313770294189453,25135600,0.0,0.0
2025-09-25 00:00:00-04:00,23.87640288811385,24.109996710101836,23.727300004815003,24.065265655517578,32909800,0.0,0.0
2025-09-26 00:00:00-04:00,23.936043269295624,24.005624487296398,23.662687671744305,23.856521606445312,20647700,0.0,0.0
2025-09-29 00:00:00-04:00,24.16466743797155,24.537425582287206,23.955923787208842,23.995683670043945,19445300,0.0,0.0
2025-09-30 00:00:00-04:00,23.955924580096703,24.418144846022262,23.83664113575145,24.41317367553711,22897400,0.0,0.0
2025-10-01 00:00:00-04:00,24.23424890221313,24.825693043968663,24.0851460221544,24.780961990356445,27908400,0.0,0.0
2025-10-02 00:00:00-04:00,25.019526088006533,25.15868851832027,24.26406937383239,24.333650588989258,17599900,0.0,0.0
2025-10-03 00:00:00-04:00,24.452934573085738,24.850542879976164,24.15472692095845,24.283950805664062,20800300,0.0,0.0
2025-10-06 00:00:00-04:00,24.820722247959317,25.104018293127545,24.6169478664182,24.641799926757812,15656000,0.0,0.0
2025-10-07 00:00:00-04:00,25.30779095142484,25.7650419081054,24.51754553940894,24.761079788208008,21949800,0.0,0.0
2025-10-08 00:00:00-04:00,24.711379836977812,26.28193403241249,24.701439392557518,25.92408561706543,29025300,0.0,0.0
2025-10-09 00:00:00-04:00,25.884325433979807,26.212352512247023,25.586117792680408,26.093069076538086,20274400,0.0,0.0
2025-10-10 00:00:00-04:00,26.093069957405934,26.209371074155083,24.244188965149892,24.25412940979004,35814900,0.0,0.0
2025-10-13 00:00:00-04:00,24.800841983751457,25.302822104197112,24.602036886893146,24.651737213134766,35267900,0.0,0.0
2025-10-14 00:00:00-04:00,24.23424779096691,25.218330925311168,24.134847139449704,24.850542068481445,34533600,0.0,0.0
2025-10-15 00:00:00-04:00,25.09904821478573,26.152710698086125,24.7163496283537,24.890304565429688,50347700,0.0,0.0
2025-10-16 00:00:00-04:00,22.832677564699328,23.349569299158855,21.977820199496474,22.365488052368164,78889800,0.0,0.0
2025-10-17 00:00:00-04:00,22.21638480781363,23.13088482433757,22.107041816898477,22.822736740112305,65685500,0.0,0.0
2025-10-20 00:00:00-04:00,22.92711221258671,22.966872096725943,22.30584861834972,22.733278274536133,60189800,0.0,0.0
2025-10-21 00:00:00-04:00,22.822737976955974,23.28992940276971,22.484772333526653,23.13088607788086,81272500,0.0,0.0
2025-10-22 00:00:00-04:00,23.001661844632647,23.106035565473363,22.46489110521248,22.951961517333984,50450400,0.0,0.0
2025-10-23 00:00:00-04:00,23.001662673645683,23.319749330091707,22.917171735003596,23.05136489868164,30706700,0.0,0.0
2025-10-24 00:00:00-04:00,23.51855374528919,23.55732015251263,23.135855155546952,23.35951042175293,19914300,0.0,0.0
2025-10-27 00:00:00-04:00,23.637837847031008,24.070236776492166,23.439032739077405,24.035446166992188,35603400,0.0,0.0
2025-10-28 00:00:00-04:00,24.105026245117188,24.550347921586134,23.548374623517486,24.105026245117188,38284100,0.0,0.0
2025-10-29 00:00:00-04:00,24.403231395888188,24.442993172996008,23.93604189054662,24.124906539916992,35121100,0.0,0.0
2025-10-30 00:00:00-04:00,24.00562463106641,24.600049206628455,23.896283528958637,24.264070510864258,39387200,0.0,0.0
2025-10-31 00:00:00-04:00,24.343590919420834,24.771020548749384,24.055325615700173,24.274009704589844,33572100,0.0,0.0
2025-11-03 00:00:00-05:00,24.47281623494319,24.631859562719836,23.965864916675372,24.353532791137695,28309400,0.0,0.0
2025-11-04 00:00:00-05:00,23.79190945296395,23.955923947615126,23.28992931614055,23.419151306152344,35378300,0.0,0.0
2025-11-05 00:00:00-05:00,23.458913369014205,23.886343019214074,23.25016781838232,23.568254470825195,27393700,0.0,0.0
2025-11-06 00:00:00-05:00,23.538433794633253,23.7571178827043,22.98675145632999,23.260107040405273,22854200,0.0,0.0
2025-11-07 00:00:00-05:00,23.13088642128495,23.384361131606553,22.653756439534863,23.309810638427734,21932600,0.0,0.0
2025-11-10 00:00:00-05:00,23.970833642095236,24.264070126456176,23.439032171534105,23.73723793029785,34049800,0.0,0.0
2025-11-11 00:00:00-05:00,23.558315623732405,23.60801595156784,22.628903946452734,22.753156661987305,28882000,0.0,0.0
2025-11-12 00:00:00-05:00,22.932081363015016,23.5533449538897,22.862500144188413,23.339630126953125,37546600,0.0,0.0
2025-11-13 00:00:00-05:00,23.130884771880122,23.453940677844063,22.514590500773135,22.792917251586914,42098300,0.0,0.0
2025-11-14 00:00:00-05:00,22.345607796616,23.27998874369726,22.216385807312935,22.69351577758789,29807000,0.0,0.0
2025-11-17 00:00:00-05:00,21.808837159578026,22.05734259062535,20.611041057767764,21.10308074951172,50382100,0.0,0.0
2025-11-18 00:00:00-05:00,20.884396017328797,21.32673536778363,20.59612881603028,20.775053024291992,43252800,0.0,0.0
2025-11-19 00:00:00-05:00,20.69553270660305,21.0185905364625,20.44702726700225,20.476848602294922,26653200,0.0,0.0
2025-11-20 00:00:00-05:00,20.993738549586045,21.18260130220957,19.80588105879705,19.900314331054688,24343600,0.0,0.0
2025-11-21 00:00:00-05:00,20.059357989770966,20.665711826836194,19.830733456300635,20.39732551574707,22404400,0.0,0.0
2025-11-24 00:00:00-05:00,20.705472805535567,21.122962012922944,20.531519759101666,20.963918685913086,35604100,0.0,0.0
2025-11-25 00:00:00-05:00,20.983798200228843,21.32176572195657,20.804873995085238,21.232303619384766,21491200,0.0,0.0
2025-11-26 00:00:00-05:00,21.470870205439763,21.48081065046544,20.97385932983211,21.401288986206055,19609800,0.0,0.0
2025-11-28 00:00:00-05:00,21.455957969970395,21.80386595203235,21.411228812566318,21.739255905151367,7707800,0.0,0.0
2025-12-01 00:00:00-05:00,21.431106686728246,21.89829808530377,21.351585028920095,21.808835983276367,25190200,0.0,0.0
2025-12-02 00:00:00-05:00,22.097101883885337,22.107042328375417,21.714403302773928,21.788955688476562,16830400,0.0,0.0
2025-12-03 00:00:00-05:00,21.75416635629246,22.27602739897252,21.689554411291375,22.126924514770508,19079400,0.0,0.0
2025-12-04 00:00:00-05:00,22.17662477715318,22.951962426984387,22.16668433211029,22.763097763061523,33710900,0.0,0.0
2025-12-05 00:00:00-05:00,20.77505384698605,23.41418223146418,20.48678853021812,23.190526962280273,47409100,0.0,0.0
2025-12-08 00:00:00-05:00,22.996693395480428,24.21933969198134,22.91220056090567,23.71735954284668,26246100,0.0,0.0
2025-12-09 00:00:00-05:00,23.54837437488609,24.661677606330876,23.528493486052387,24.621917724609375,31516600,0.0,0.0
2025-12-10 00:00:00-05:00,24.592096080755105,25.25809068070531,24.433052763986034,25.10898780822754,40648800,0.0,0.0
2025-12-11 00:00:00-05:00,24.58215613828989,24.75113990279994,23.90125180597553,24.393293380737305,31575300,0.0,0.0
2025-12-12 00:00:00-05:00,24.2441885779837,24.28891963017705,23.543403357585213,23.727298736572266,49512900,0.0,0.0
2025-12-15 00:00:00-05:00,23.8565210626018,23.945983168262234,23.57322502665908,23.906221389770508,35706300,0.0,0.0
2025-12-16 00:00:00-05:00,23.77699862483998,24.353531122514735,23.692505796278166,24.154726028442383,33437500,0.0,0.0
2025-12-17 00:00:00-05:00,24.22430987852658,24.522515632798715,23.697477690303458,23.876401901245117,31541800,0.0,0.0
2025-12-18 00:00:00-05:00,23.9559227245837,24.045384826926817,23.245197075938854,23.77699851989746,23603100,0.0,0.0
2025-12-19 00:00:00-05:00,23.90999984741211,24.579999923706055,23.889999389648438,24.43000030517578,29907700,0.143,0.0
2025-12-22 00:00:00-05:00,24.670000076293945,24.799999237060547,24.385000228881836,24.700000762939453,18592700,0.0,0.0
2025-12-23 00:00:00-05:00,24.729999542236328,24.799999237060547,24.459999084472656,24.579999923706055,16269200,0.0,0.0
2025-12-24 00:00:00-05:00,24.600000381469727,24.700000762939453,24.440000534057617,24.440000534057617,5180800,0.0,0.0
2025-12-26 00:00:00-05:00,24.5,24.55500030517578,24.344999313354492,24.489999771118164,11203600,0.0,0.0
2025-12-29 00:00:00-05:00,24.25,24.524999618530273,24.1299991607666,24.329999923706055,13836300,0.0,0.0
2025-12-30 00:00:00-05:00,24.329999923706055,24.440000534057617,24.06999969482422,24.06999969482422,9611600,0.0,0.0
2025-12-31 00:00:00-05:00,24.020000457763672,24.239999771118164,23.84000015258789,24.020000457763672,14245400,0.0,0.0
2026-01-02 00:00:00-05:00,24.280000686645508,24.389999389648438,23.81999969482422,24.170000076293945,11238800,0.0,0.0
2026-01-05 00:00:00-05:00,24.219999313354492,24.40999984741211,23.729999542236328,24.1299991607666,18144700,0.0,0.0
